left,right,confidence_score
74907,48041,0.8079999999999999
74907,61628,0.8079999999999999
74907,76257,0.836
74907,88294,0.812
74917,47532,0.94
75006,44147,0.892
75006,44285,0.852
75006,59608,0.8480000000000001
75006,68229,0.8759999999999999
75009,89350,0.892
75206,837,0.812
75206,6021,0.8079999999999999
75206,22386,0.804
75211,74836,0.8320000000000001
75340,69231,1.0
75344,36933,1.0
75478,41514,0.828
75478,42902,1.0
75478,74011,0.848
75543,46496,1.0
75594,36933,1.0
75596,39575,0.9520000000000001
75617,80354,0.9680000000000001
75624,80354,1.0
75655,44826,0.924
75660,85097,1.0
75800,28429,0.8640000000000001
75800,89762,0.8320000000000001
75961,6021,0.8079999999999999
76124,8626,0.924
76143,84062,1.0
76380,31241,1.0
76418,78230,1.0
76426,18256,0.804
76486,16229,0.9079999999999999
76486,82803,1.0
76486,88190,0.8079999999999999
76490,25193,0.8320000000000001
76525,5841,1.0
76537,68635,0.912
76592,12227,1.0
76593,12227,1.0
76611,89350,0.892
76754,41514,0.872
76754,42902,1.0
76754,74011,0.848
76889,77626,0.9440000000000001
76890,77626,0.816
76926,34976,0.9280000000000002
77039,49565,0.9
77077,3340,0.812
77077,77428,1.0
77081,39413,0.8240000000000001
77081,78589,0.82
77200,68193,0.856
77336,36275,0.8480000000000001
77336,91507,0.816
77337,36275,0.8480000000000001
77337,91507,0.816
77371,13130,0.8240000000000001
77371,18705,1.0
77377,75878,0.8080000000000002
77377,79671,0.82
77454,73700,1.0
77473,30283,0.852
77473,73449,0.836
77491,85798,1.0
77682,63485,1.0
77764,89762,0.8320000000000001
77776,21843,1.0
77790,57751,0.98
77808,32425,0.888
77874,14316,0.8160000000000001
77874,22642,0.84
77874,36653,0.852
77874,65035,0.812
78030,46350,0.868
78132,1194,0.816
78132,6964,0.92
78132,52225,1.0
78132,74576,0.8480000000000001
78368,84013,1.0
78386,73468,0.8759999999999999
78496,1194,0.804
78496,6964,0.88
78496,74576,0.8280000000000001
78496,80479,0.804
78496,82214,0.804
78496,87115,0.8360000000000001
78496,89319,0.804
78511,831,0.9840000000000001
78511,24669,0.852
78511,42907,0.836
78511,48041,0.852
78511,53193,0.812
78511,61628,0.852
78511,76257,0.836
78511,88239,0.836
78511,88294,0.812
78531,48919,0.8080000000000002
78557,64120,0.924
78557,88920,0.804
78558,64120,1.0
78558,88920,0.804
78599,21063,0.9159999999999999
78662,60191,1.0
78785,85798,0.8080000000000002
78856,28133,0.804
78856,33682,1.0
78950,14913,0.804
78950,52575,1.0
78953,21408,0.868
79047,831,0.836
79047,47571,0.816
79047,53193,0.9440000000000001
79047,88294,0.8240000000000001
79152,26381,1.0
79211,60191,1.0
79327,82276,0.8240000000000001
79377,14913,0.804
79377,52575,1.0
79473,26620,0.9480000000000001
79474,26620,0.9840000000000001
79645,22788,0.84
79686,31241,0.96
79689,85097,0.8360000000000001
79689,91816,1.0
79821,91045,0.8640000000000001
79825,91045,0.9280000000000002
79986,25193,0.8320000000000001
80162,45247,0.812
80162,57939,0.8240000000000001
80162,58877,1.0
80162,88294,0.872
80193,27928,1.0
80298,36435,0.916
80332,34976,0.9280000000000002
80364,6543,0.828
80364,8515,0.8080000000000002
80364,11312,0.836
80364,19779,0.8440000000000001
80364,25802,0.8440000000000001
80364,26127,0.8320000000000001
80364,26820,1.0
80364,46681,0.884
80364,66611,0.8320000000000001
80364,74173,0.8640000000000001
80364,75164,0.904
80567,52872,0.9520000000000001
80625,78463,1.0
80686,91305,1.0
81160,31383,0.992
81162,31383,0.992
81311,831,0.836
81432,6021,0.8240000000000001
81597,30283,0.8280000000000001
81597,73449,0.852
81727,73700,1.0
81760,32081,1.0
81760,85097,0.804
81761,32081,1.0
81761,85097,0.804
82164,80285,1.0
82349,831,0.848
82349,76257,0.836
82349,88239,1.0
82481,10831,1.0
82481,56527,0.9359999999999999
82481,78589,0.82
82549,68952,0.94
82651,15934,0.856
83013,22107,1.0
83092,11255,0.804
83092,80377,0.9079999999999999
83248,51034,1.0
83269,71125,0.828
83269,85097,0.8360000000000001
83545,52872,0.9359999999999999
83785,11255,0.804
83785,80377,0.9079999999999999
83927,4326,1.0
83927,6964,0.812
83927,60918,0.836
83967,64454,0.9680000000000001
84307,89436,0.8680000000000001
84372,22107,0.9440000000000001
84855,3340,0.812
84855,77428,1.0
85226,9556,0.8079999999999999
85226,78819,0.9520000000000001
85459,49897,1.0
85478,6543,0.8079999999999999
85478,8515,0.8640000000000001
85478,28616,0.82
85478,33072,0.828
85478,46681,0.8280000000000001
85478,66611,0.8080000000000002
85478,74173,0.8080000000000002
85478,75881,0.812
85478,77526,0.892
85584,10131,1.0
85584,19648,0.8079999999999999
85706,49897,1.0
85785,11312,0.8079999999999999
