left,right,confidence_score
756,15044,0.8680000000000001
756,20665,0.8240000000000001
828,4436,1.0
853,38529,1.0
898,39149,0.92
1072,53598,0.84
1132,4436,1.0
1177,83662,1.0
1435,41667,0.84
1477,33030,0.8240000000000001
1482,14934,0.812
1482,24573,0.8360000000000001
1482,26174,0.852
1482,49194,0.8440000000000001
1482,74614,0.8080000000000002
1668,29471,1.0
1688,16459,0.812
1712,29155,0.924
1713,29155,0.9159999999999999
2169,7161,0.8360000000000001
2169,13975,0.8440000000000001
2169,15044,0.8360000000000001
2169,20665,0.8080000000000002
2372,76307,0.9480000000000001
2441,70744,0.9680000000000001
2547,31299,1.0
2568,43677,0.872
2605,45978,1.0
2606,45978,1.0
2804,16645,0.9480000000000001
3063,86241,0.8280000000000001
3087,48089,0.812
3087,71070,1.0
3835,57586,0.82
3835,80926,0.812
3943,71127,0.812
4347,86241,0.8280000000000001
4614,32662,0.816
4922,19938,0.812
4981,8740,0.892
5117,8740,0.892
5357,70744,0.9680000000000001
5522,79300,1.0
5523,57586,0.8079999999999999
5992,89767,1.0
6102,86070,1.0
6146,53598,0.84
6201,45177,1.0
6369,7653,1.0
6441,13911,0.892
6441,53598,0.8440000000000001
6441,80468,0.8360000000000001
6556,7653,1.0
6577,48089,0.812
6577,71070,1.0
6632,47025,1.0
6739,20331,0.912
7299,7161,0.8440000000000001
7299,13975,0.8240000000000001
7299,20665,0.88
7299,35604,0.872
7299,49293,1.0
7299,62216,0.84
7327,74416,0.852
7403,87036,1.0
7483,39149,0.9840000000000001
7511,43677,0.8320000000000001
7525,43677,1.0
7694,57586,0.8079999999999999
7854,28464,0.912
7854,57586,0.8079999999999999
7854,83816,0.828
7908,27842,0.932
7927,80471,0.836
7947,32662,0.816
8079,45147,1.0
8271,74416,0.852
8285,24200,1.0
8409,44139,1.0
8409,45343,1.0
8444,84420,1.0
8528,34544,1.0
8979,1462,0.8440000000000001
9051,43564,1.0
9054,34544,1.0
9228,87532,0.96
9527,39006,1.0
9761,47025,1.0
9810,57455,1.0
9831,83111,0.9080000000000001
9915,13911,0.892
9915,53598,0.8440000000000001
9915,80468,0.8360000000000001
9919,20331,0.912
9958,8955,1.0
10054,45147,1.0
10077,59318,0.8320000000000001
10129,10487,0.88
10129,79123,0.88
10193,73669,0.84
10193,75250,1.0
10330,24200,1.0
10462,87806,0.9
10492,33904,1.0
10551,89767,1.0
10654,7161,0.8440000000000001
10654,13975,0.8240000000000001
10654,20665,0.88
10654,35604,0.872
10654,49293,1.0
10654,62216,0.84
10661,10487,0.88
10661,79123,0.88
10874,17560,1.0
11073,86070,1.0
11191,46555,0.8320000000000001
11197,87203,0.8640000000000001
11197,88061,1.0
11230,61032,1.0
11394,84420,1.0
11440,28464,0.912
11440,57586,0.8079999999999999
11440,83816,0.828
11585,73789,1.0
11938,74416,0.8160000000000001
11959,74416,0.828
12586,13911,0.804
12593,53598,0.8440000000000001
12593,80468,0.8240000000000001
12831,27457,1.0
13014,34275,0.892
13031,83124,1.0
13071,87036,1.0
13428,26468,0.8240000000000001
13532,87806,0.9
13664,8955,1.0
13814,10521,1.0
14042,2454,0.84
14042,33584,0.8280000000000001
14042,61023,0.804
14075,30727,1.0
14076,30727,1.0
14180,34275,0.892
14247,83111,0.9280000000000002
14470,1563,0.9680000000000001
14535,17560,1.0
14561,57480,0.804
15515,43564,1.0
15887,57586,0.828
16221,26468,0.8240000000000001
16304,33605,0.94
16364,77385,0.8160000000000001
16423,87532,1.0
16460,1631,0.8079999999999999
16460,43498,0.932
16490,33605,0.9520000000000001
17177,4594,0.9880000000000001
17763,74004,0.816
17804,38002,1.0
17893,46555,0.8240000000000001
17925,4451,0.92
18051,77385,0.8160000000000001
18670,86070,0.82
18972,14195,1.0
19264,14016,1.0
19266,14016,1.0
20826,85739,0.804
20891,1462,1.0
21449,30169,0.92
21706,30169,1.0
21970,53446,1.0
22200,60185,1.0
22533,60185,1.0
22581,30134,0.872
22900,25840,1.0
22936,1353,1.0
23157,7161,0.804
23157,14934,0.8320000000000001
23157,15044,0.852
23157,24573,1.0
23157,26174,0.8680000000000001
23157,49194,0.804
23157,62216,0.82
23236,28464,0.892
23236,78933,0.92
23295,59880,0.9480000000000001
23389,1563,1.0
23438,30169,1.0
23457,7514,0.812
23457,11129,1.0
23457,77358,0.828
23527,59880,0.9480000000000001
23652,8882,0.82
23652,46555,0.8240000000000001
23786,77385,1.0
24108,44611,0.892
24109,43624,1.0
25478,29877,0.892
25912,80776,1.0
27286,4150,0.848
27286,26738,0.868
27286,31299,0.8759999999999999
27286,65549,0.8440000000000001
27575,80979,0.8280000000000001
27863,1955,0.8240000000000001
27864,1955,1.0
59,17205,0.8240000000000001
59,22643,0.82
59,26812,0.828
59,61469,1.0
59,79846,0.852
80,74050,0.9440000000000001
146,29967,1.0
164,81026,1.0
203,74050,0.9440000000000001
204,28798,0.852
205,28798,0.852
336,15031,1.0
405,4746,0.976
420,35094,0.8280000000000001
443,35094,0.8280000000000001
682,14373,0.804
908,28798,0.8080000000000002
1238,82225,1.0
1341,89633,0.9840000000000001
1446,14409,0.8440000000000001
1446,14802,0.836
1446,17205,0.8880000000000001
1446,22643,0.8959999999999999
1446,34778,0.82
1446,54131,0.82
1446,76536,1.0
1461,77966,0.8240000000000001
1461,81811,1.0
1845,35094,1.0
1872,17205,0.812
1872,26812,0.828
1872,61469,1.0
1872,79846,0.828
2120,78241,0.972
2152,50497,0.8440000000000001
2412,14409,0.8440000000000001
2412,14802,0.836
2412,17205,0.8880000000000001
2412,22643,0.8959999999999999
2412,34778,0.82
2412,54131,0.82
2412,76536,1.0
2634,51692,0.836
2707,86023,1.0
2785,1951,0.972
2785,66846,0.848
2955,10014,0.812
2955,66846,0.84
2956,66846,0.84
2964,27028,0.804
3146,55036,0.9880000000000001
3146,86565,0.848
3304,41674,0.82
3304,67174,1.0
3373,11219,0.892
3474,69411,1.0
3727,86023,1.0
3738,31557,0.98
3738,76499,0.8880000000000001
3930,77966,0.8240000000000001
3930,81811,1.0
4187,89493,0.972
4229,43297,0.8079999999999999
4413,30545,0.812
4428,73184,1.0
4438,85034,0.8440000000000001
4480,69520,1.0
4483,41674,0.8160000000000001
4549,32711,1.0
4552,82225,1.0
4880,27028,0.8320000000000001
4899,88957,0.84
4948,31229,0.976
5057,73184,0.8160000000000001
5111,73714,1.0
5125,37247,0.9880000000000001
5312,31975,0.9280000000000002
5313,31975,0.9440000000000001
5401,32711,1.0
5535,56709,1.0
5535,67481,0.8240000000000001
5542,57237,0.8640000000000001
5548,76536,1.0
5901,29866,0.912
6221,41183,1.0
6248,10445,0.804
6248,12331,0.852
6248,74117,0.92
6315,14409,0.8079999999999999
6315,22643,0.804
6315,76536,1.0
6360,77966,0.8560000000000001
6403,78939,0.828
6818,58923,1.0
6819,58923,1.0
