left,right,confidence_score
43015,64792,1.0
43121,1962,1.0
43482,4225,1.0
43494,67648,1.0
44016,30761,0.856
44399,87014,0.912
44452,14864,0.852
44752,55421,0.9079999999999999
44753,55421,0.9079999999999999
45050,64917,0.9680000000000001
45051,85180,1.0
45053,31231,1.0
45054,31231,1.0
45093,85180,1.0
45095,825,0.916
45105,825,0.916
45139,30761,0.912
45247,40894,0.94
45339,47195,0.82
45339,75526,0.868
45402,20159,1.0
45485,68824,0.868
45518,53289,0.8079999999999999
45518,83504,0.8640000000000001
45715,89532,0.9520000000000001
46252,68824,0.868
46383,87014,1.0
46479,15080,0.932
46730,64917,0.9680000000000001
46894,49681,0.892
46976,1585,0.868
47039,83186,0.82
47154,93096,0.8080000000000002
47216,85265,1.0
47369,73242,0.94
47371,40894,0.94
47372,80161,0.98
47420,42795,0.868
47485,29763,0.9159999999999999
47521,12815,1.0
48074,65270,0.912
48140,87558,1.0
48409,19732,0.92
48638,86008,0.82
49012,1585,0.868
49122,86008,0.82
49141,85265,1.0
50010,87558,1.0
50248,14752,1.0
50249,14752,1.0
50254,12815,0.9079999999999999
50519,51032,1.0
50528,51032,0.9520000000000001
51157,15762,0.9440000000000001
51170,40560,0.8240000000000001
51239,86008,1.0
51310,27584,0.912
51313,27584,0.912
51379,6837,0.8080000000000002
51379,19461,1.0
51403,6837,1.0
51469,51493,0.852
51521,40560,0.816
51691,91846,1.0
51732,6837,0.8080000000000002
51732,19461,1.0
52475,11157,0.912
52475,45205,1.0
53195,61860,1.0
53277,84939,0.8240000000000001
53993,75432,1.0
54107,89521,1.0
54524,51839,1.0
39136,69454,0.8320000000000001
39394,5577,1.0
39394,8792,0.828
39394,37211,0.82
39394,88829,0.8320000000000001
39515,15634,1.0
39653,42102,0.916
40158,5577,0.8320000000000001
40158,8792,0.94
40158,21128,0.8320000000000001
40158,37211,0.8320000000000001
40158,37295,0.8320000000000001
40158,50969,0.8480000000000001
40158,51523,0.84
40158,64409,0.8320000000000001
40158,70737,0.868
40158,79353,0.8079999999999999
40158,88829,0.8320000000000001
