left,right,confidence_score
90722,66714,1.0
90842,69728,0.904
90989,61713,1.0
90989,77782,0.856
90993,61713,1.0
90993,77782,0.856
91027,35101,1.0
91115,90912,1.0
91580,22030,0.884
91609,88729,0.9880000000000001
91637,38771,1.0
91660,38771,1.0
91732,59631,1.0
91733,59631,1.0
91771,92632,1.0
91802,23873,0.804
91802,47650,0.9480000000000001
91802,77782,0.86
91946,6332,1.0
91961,48939,1.0
92061,12566,0.9880000000000001
92063,31024,1.0
92124,32137,1.0
92128,32137,0.9880000000000001
92154,14981,1.0
92571,77782,0.8080000000000002
92858,90912,0.96
92879,89952,0.9640000000000001
92880,89952,1.0
92935,31230,0.88
93053,38092,0.9
93232,55725,0.9840000000000001
93252,34920,0.8860000000000001
93359,38092,0.9
93401,22902,0.804
93717,6332,1.0
93744,76250,1.0
93761,76250,1.0
94041,80337,1.0
94041,83646,0.8079999999999999
94252,17763,1.0
94310,83496,0.9280000000000002
94329,23873,0.804
94329,77782,0.892
94507,47021,1.0
94508,47021,1.0
94664,78284,1.0
95287,21452,1.0
96085,55609,0.816
96327,77782,0.868
96328,77782,0.868
96335,5680,0.9
96374,9878,1.0
96374,94164,0.88
96527,69728,0.868
96670,35501,0.82
96725,22801,0.94
96845,78284,1.0
96891,5680,0.9
96941,92632,1.0
96973,9878,0.9480000000000001
97227,55725,0.9840000000000001
97228,22801,0.94
97320,47008,1.0
97384,44665,0.9680000000000001
97390,94240,1.0
97510,91523,1.0
97728,45974,1.0
97728,48939,0.828
97812,77782,0.8080000000000002
97813,77782,0.8080000000000002
97852,66532,0.8080000000000002
98122,74962,0.9440000000000001
86910,19275,0.9480000000000001
86911,19275,0.9480000000000001
87122,79108,1.0
87123,79108,1.0
87264,6508,0.9
87400,50857,1.0
87403,50857,1.0
87406,67769,1.0
87420,47140,0.9840000000000001
87514,57090,1.0
87514,73595,1.0
87581,94377,1.0
87586,37327,0.9
87587,37327,0.9
87834,14821,1.0
87902,66756,1.0
88029,73008,0.848
88029,80551,0.804
88149,35505,0.9359999999999999
88189,90082,1.0
88191,90082,1.0
88472,21164,0.9520000000000001
88605,14821,0.9880000000000001
88750,64706,0.9280000000000002
88750,84040,0.9079999999999999
88915,94377,1.0
89012,67330,1.0
89062,32997,0.9280000000000002
89178,71204,0.8759999999999999
89179,71204,0.8079999999999999
89209,32705,0.84
89209,41991,0.8280000000000001
89209,62167,0.8280000000000001
89275,2732,1.0
89351,32705,0.84
89351,41991,0.812
